cycle,group,stage,groupName,stageName,population,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,Scr,CompositePartnerships,Infectiousness
13,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
13,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
13,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
13,4,10,IDU,Late Tx,924.2971,-78.36982,-43.538788,0,171.8786,3.551341,0.0030916107,3.69,0.008000001
13,4,11,IDU,Adv Tx,486.83865,-49.46841,-24.734205,43.538788,20.39975,2.4186456,0.0019161158,3.69,0.025000006
13,4,12,IDU,AIDS Tx,627.7166,-76.56299,-0,24.734205,10.305906,3.474386,0.0025787828,3.69,0.025000006
14,0,0,Gen Pop Men,Uninfected,1.5757495e+07,161298.5,-142828.7,0,0,-783.1434,0,1.0949999,0
14,0,1,Gen Pop Men,Acute,137241.8,-5580.6484,-139516.22,142828.7,0,-6.249906,0.0025667688,1.0949999,0.16
14,0,2,Gen Pop Men,Early,434974.62,-40292.562,-111923.78,139516.22,0,-20.360943,0.0039057347,1.0949999,0.08
14,0,3,Gen Pop Men,Med,509899.94,-73315.875,-52368.484,111923.78,0,-24.325722,0.0049343207,1.0949999,0.09
14,0,4,Gen Pop Men,Late,158992.5,-30391.219,-15995.378,52368.484,-6935.6523,-7.513915,0.002774774,1.0949999,0.16
14,0,5,Gen Pop Men,Adv,30384.232,-7203.2876,-7503.4243,15995.378,-916.7131,-1.4178475,0.001747477,1.0949999,0.5
14,0,6,Gen Pop Men,AIDS,25885.707,-6819.8853,-0,7503.4243,-532.028,-1.2218121,0.0019224321,1.0949999,0.5
14,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
14,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
14,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
14,0,10,Gen Pop Men,Late Tx,44317.336,-2973.7031,-2124.0737,0,6935.6523,-2.0131578,4.6935358e-05,1.0949999,0.008000001
14,0,11,Gen Pop Men,Adv Tx,23361.898,-1868.71,-1167.9437,2124.0737,916.7131,-1.109523,0.00010177371,1.0949999,0.025000006
14,0,12,Gen Pop Men,AIDS Tx,29020.229,-2868.0227,-0,1167.9437,532.028,-1.4341596,0.00014850774,1.0949999,0.025000006
14,1,0,Gen Pop Women,Uninfected,1.620627e+07,144895.19,-82907.04,0,0,-5608.707,0,1.0949999,0
14,1,1,Gen Pop Women,Acute,79657.805,-3230.5671,-80764.18,82907.04,0,-18.661013,0.0014289131,1.0949999,0.16
14,1,2,Gen Pop Women,Early,243562.36,-22207.55,-61687.64,80764.18,0,-57.196846,0.0022924896,1.0949999,0.08
14,1,3,Gen Pop Women,Med,270149.88,-38412.574,-27437.553,61687.64,0,-63.158207,0.0030165487,1.0949999,0.09
14,1,4,Gen Pop Women,Late,86089.18,-16653.553,-8765.028,27437.553,-3559.739,-20.33652,0.0016379183,1.0949999,0.16
14,1,5,Gen Pop Women,Adv,17739.785,-4360.7026,-4542.3984,8765.028,-287.43042,-4.3052216,0.0009604109,1.0949999,0.5
14,1,6,Gen Pop Women,AIDS,20641.617,-5865.8457,-0,4542.3984,-164.59125,-5.6114244,0.00082349277,1.0949999,0.5
14,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
14,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
14,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
14,1,10,Gen Pop Women,Late Tx,32513.213,-2303.7703,-1645.5502,0,3559.739,-8.209585,2.174961e-05,1.0949999,0.008000001
14,1,11,Gen Pop Women,Adv Tx,23538.98,-1987.3574,-1242.0985,1645.5502,287.43042,-6.51371,3.7372287e-05,1.0949999,0.025000006
14,1,12,Gen Pop Women,AIDS Tx,35503.23,-3580.2542,-0,1242.0985,164.59125,-10.090278,4.8301048e-05,1.0949999,0.025000006
14,2,0,SW Women,Uninfected,17337.418,-684.6965,-3897.471,0,0,4802.1743,0,48.719997,0
14,2,1,SW Women,Acute,3761.4756,-150.79962,-3769.9907,3897.471,0,14.804279,0.06336843,48.719997,0.16
14,2,2,SW Women,Early,11381.569,-1031.7563,-2865.9897,3769.9907,0,45.365273,0.10167183,48.719997,0.08
14,2,3,SW Women,Med,12768.108,-1814.8817,-1296.3441,2865.9897,0,49.90406,0.13379529,48.719997,0.09
14,2,4,SW Women,Late,4043.3508,-776.73047,-408.8055,1296.3441,-171.58737,16.074947,0.07265119,48.719997,0.16
14,2,5,SW Women,Adv,808.0374,-195.20908,-203.34277,408.8055,-19.004814,3.417451,0.0426008,48.719997,0.5
14,2,6,SW Women,AIDS,819.46906,-224.68607,-0,203.34277,-11.580582,4.5209007,0.036528304,48.719997,0.5
14,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
14,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
14,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
14,2,10,SW Women,Late Tx,1333.2805,-91.883064,-65.63076,0,171.58737,6.5917635,0.00096475694,48.719997,0.008000001
14,2,11,SW Women,Adv Tx,843.82,-69.323975,-43.327484,65.63076,19.004814,5.2862167,0.001657755,48.719997,0.025000006
14,2,12,SW Women,AIDS Tx,1178.5641,-117.08947,-0,43.327484,11.580582,8.224765,0.0021425323,48.719997,0.025000006
14,3,0,MSM,Uninfected,826792.44,6450.7344,-7003.2993,0,0,0,0,1.677,0
14,3,1,MSM,Acute,6738.2764,-265.02283,-6625.571,7003.2993,0,0,0.003027359,1.677,0.16
14,3,2,MSM,Early,18998.041,-1687.1552,-4686.542,6625.571,0,0,0.004282754,1.677,0.08
14,3,3,MSM,Med,18659.39,-2573.946,-1838.5328,4686.542,0,0,0.004725357,1.677,0.09
14,3,4,MSM,Late,5234.673,-968.43414,-509.7022,1838.5328,-222.74562,0,0.0023289337,1.677,0.16
14,3,5,MSM,Adv,948.50006,-219.52545,-228.67233,509.7022,-27.69369,0,0.0013060636,1.677,0.5
14,3,6,MSM,AIDS,785.0695,-205.99854,-0,228.67233,-14.957294,0,0.0011099642,1.677,0.5
14,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
14,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
14,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
14,3,10,MSM,Late Tx,1352.8586,-89.895355,-64.21097,0,222.74562,0,2.933931e-05,1.677,0.008000001
14,3,11,MSM,Adv Tx,719.7237,-57.730488,-36.081554,64.21097,27.69369,0,5.1520023e-05,1.677,0.025000006
14,3,12,MSM,AIDS Tx,916.5938,-90.85936,-0,36.081554,14.957294,0,6.82821e-05,1.677,0.025000006
14,4,0,IDU,Uninfected,31664.951,4403.6235,-6386.7227,0,0,1589.676,0,3.69,0
14,4,1,IDU,Acute,6033.877,-362.9523,-6049.2046,6386.7227,0,10.106639,0.05944475,3.69,0.16
14,4,2,IDU,Early,16875.068,-1855.1622,-4216.278,6049.2046,0,32.19252,0.14012204,3.69,0.08
14,4,3,IDU,Med,15714.737,-2478.0278,-1548.7675,4216.278,0,37.57987,0.13161747,3.69,0.09
14,4,4,IDU,Late,4163.777,-846.6041,-403.1448,1548.7675,-178.46498,11.775486,0.039616518,3.69,0.16
14,4,5,IDU,Adv,721.3582,-179.48085,-172.57774,403.1448,-22.344582,2.3056178,0.011238528,3.69,0.5
14,4,6,IDU,AIDS,550.5622,-154.27681,-0,172.57774,-11.373191,2.312336,0.008812932,3.69,0.5
14,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
14,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
14,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
14,4,10,IDU,Late Tx,976.99146,-83.186745,-46.214855,0,178.46498,3.630979,0.0032783053,3.69,0.008000001
14,4,11,IDU,Adv Tx,484.70932,-48.683865,-24.341932,46.214855,22.344582,2.3370163,0.0018838148,3.69,0.025000006
14,4,12,IDU,AIDS Tx,594.544,-72.18741,-0,24.341932,11.373191,3.2996726,0.00242894,3.69,0.025000006
15,0,0,Gen Pop Men,Uninfected,1.5777242e+07,161260,-140729.33,0,0,-784.07495,0,1.0949999,0
15,0,1,Gen Pop Men,Acute,135233.52,-5489.672,-137241.8,140729.33,0,-6.1380243,0.0025505864,1.0949999,0.16
15,0,2,Gen Pop Men,Early,424305.3,-39147.72,-108743.66,137241.8,0,-19.723724,0.0038692853,1.0949999,0.08
15,0,3,Gen Pop Men,Med,496244,-71385.99,-50989.996,108743.66,0,-23.609228,0.0048587513,1.0949999,0.09
15,0,4,Gen Pop Men,Late,157025.53,-30208.574,-15899.25,50989.996,-6841.6914,-7.4499717,0.0027379305,1.0949999,0.16
15,0,5,Gen Pop Men,Adv,30458.611,-7292.2163,-7596.058,15899.25,-935.1642,-1.4326485,0.0017257947,1.0949999,0.5
15,0,6,Gen Pop Men,AIDS,26052.045,-6859.712,-0,7596.058,-568.77966,-1.2282178,0.0018332857,1.0949999,0.5
15,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
15,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
15,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
15,0,10,Gen Pop Men,Late Tx,45838.848,-3102.2136,-2215.867,0,6841.6914,-2.0986278,4.7188816e-05,1.0949999,0.008000001
15,0,11,Gen Pop Men,Adv Tx,23474.773,-1868.9518,-1168.095,2215.867,935.1642,-1.1099298,9.800942e-05,1.0949999,0.025000006
15,0,12,Gen Pop Men,AIDS Tx,27998.803,-2756.9216,-0,1168.095,568.77966,-1.3796661,0.00014106081,1.0949999,0.025000006
15,1,0,Gen Pop Women,Uninfected,1.6262261e+07,143309,-81689.68,0,0,-5627.9014,0,1.0949999,0
15,1,1,Gen Pop Women,Acute,78485.07,-3186.312,-79657.805,81689.68,0,-18.295528,0.0014022735,1.0949999,0.16
15,1,2,Gen Pop Women,Early,240352.67,-21920.613,-60890.59,79657.805,0,-56.28665,0.0022220637,1.0949999,0.08
15,1,3,Gen Pop Women,Med,266142.34,-37820.984,-27014.988,60890.59,0,-62.160748,0.0029301739,1.0949999,0.09
15,1,4,Gen Pop Women,Late,84626.78,-16356.944,-8608.918,27014.988,-3491.6287,-19.897924,0.0016242065,1.0949999,0.16
15,1,5,Gen Pop Women,Adv,17353.525,-4257.549,-4434.9463,8608.918,-298.5147,-4.1671906,0.00096995506,1.0949999,0.5
15,1,6,Gen Pop Women,AIDS,19456.875,-5470.0283,-0,4434.9463,-144.50018,-5.1593766,0.00082632713,1.0949999,0.5
15,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
15,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
15,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
15,1,10,Gen Pop Women,Late Tx,32095.238,-2275.9248,-1625.6606,0,3491.6287,-8.017115,2.2635455e-05,1.0949999,0.008000001
15,1,11,Gen Pop Women,Adv Tx,22396.975,-1883.1184,-1176.9491,1625.6606,298.5147,-6.1145525,3.7287886e-05,1.0949999,0.025000006
15,1,12,Gen Pop Women,AIDS Tx,33442.41,-3372.807,-0,1176.9491,144.50018,-9.4618845,4.6319015e-05,1.0949999,0.025000006
15,2,0,SW Women,Uninfected,17574.695,-693.4967,-3887.7646,0,0,4818.5376,0,48.719997,0
15,2,1,SW Women,Acute,3751.7993,-150.45901,-3761.4756,3887.7646,0,14.493654,0.062374867,48.719997,0.16
15,2,2,SW Women,Early,11317.926,-1024.3413,-2845.3923,3761.4756,0,44.614788,0.098845564,48.719997,0.08
15,2,3,SW Women,Med,12598.279,-1787.5352,-1276.8109,2845.3923,0,49.124695,0.13035592,48.719997,0.09
15,2,4,SW Women,Late,3994.473,-768.23663,-404.33508,1276.8109,-168.83553,15.718379,0.07226033,48.719997,0.16
15,2,5,SW Women,Adv,800.4296,-193.92899,-202.00935,404.33508,-19.30637,3.3018422,0.04315405,48.719997,0.5
15,2,6,SW Women,AIDS,796.9536,-217.15929,-0,202.00935,-11.509352,4.1438127,0.036764894,48.719997,0.5
15,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
15,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
15,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
15,2,10,SW Women,Late Tx,1348.5432,-93.329636,-66.664024,0,168.83553,6.420763,0.0010070871,48.719997,0.008000001
15,2,11,SW Women,Adv Tx,825.04596,-67.5056,-42.191,66.664024,19.30637,4.9521446,0.0016590195,48.719997,0.025000006
15,2,12,SW Women,AIDS Tx,1128.0054,-111.963585,-0,42.191,11.509352,7.7045593,0.0020608397,48.719997,0.025000006
15,3,0,MSM,Uninfected,826178.4,6506.293,-7120.3853,0,0,0,0,1.677,0
15,3,1,MSM,Acute,6850.854,-269.53104,-6738.2764,7120.3853,0,0,0.0030778355,1.677,0.16
15,3,2,MSM,Early,19276.984,-1709.8237,-4749.5103,6738.2764,0,0,0.004338858,1.677,0.08
15,3,3,MSM,Med,18930.646,-2612.3147,-1865.9391,4749.5103,0,0,0.004794205,1.677,0.09
15,3,4,MSM,Late,5354.6445,-994.5878,-523.4673,1865.9391,-227.91217,0,0.0023910361,1.677,0.16
15,3,5,MSM,Adv,977.7704,-227.64003,-237.12502,523.4673,-29.43191,0,0.001353892,1.677,0.5
15,3,6,MSM,AIDS,797.8125,-208.04341,-0,237.12502,-16.338629,0,0.0011206106,1.677,0.5
15,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
15,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
15,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
15,3,10,MSM,Late Tx,1418.4277,-94.7001,-67.64294,0,227.91217,0,3.08972e-05,1.677,0.008000001
15,3,11,MSM,Adv Tx,723.23444,-57.577896,-35.986187,67.64294,29.43191,0,5.1366802e-05,1.677,0.025000006
15,3,12,MSM,AIDS Tx,881.8422,-87.07641,-0,35.986187,16.338629,0,6.541746e-05,1.677,0.025000006
15,4,0,IDU,Uninfected,31322.88,4432.5815,-6368.091,0,0,1593.4385,0,3.69,0
15,4,1,IDU,Acute,6015.998,-362.03262,-6033.877,6368.091,0,9.939898,0.059280187,3.69,0.16
15,4,2,IDU,Early,16865.316,-1856.2576,-4218.767,6033.877,0,31.39559,0.14017181,3.69,0.08
15,4,3,IDU,Med,15884.318,-2514.358,-1571.4738,4218.767,0,36.64528,0.13351569,3.69,0.09
15,4,4,IDU,Late,4272.345,-874.3932,-416.3777,1571.4738,-183.76405,11.629518,0.04090728,3.69,0.16
15,4,5,IDU,Adv,748.19104,-187.55313,-180.33955,416.3777,-23.95018,2.297997,0.011741228,3.69,0.5
15,4,6,IDU,AIDS,563.5708,-156.91022,-0,180.33955,-12.66451,2.2437818,0.0089612575,3.69,0.5
15,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
15,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
15,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
15,4,10,IDU,Late Tx,1027.6716,-87.92924,-48.849575,0,183.76405,3.6949787,0.0034643875,3.69,0.008000001
15,4,11,IDU,Adv Tx,487.075,-48.470932,-24.235466,48.849575,23.95018,2.2723374,0.0018751344,3.69,0.025000006
15,4,12,IDU,AIDS Tx,566.20844,-68.37256,-0,24.235466,12.66451,3.1369913,0.002300038,3.69,0.025000006
16,0,0,Gen Pop Men,Uninfected,1.5798836e+07,161220.19,-138840.77,0,0,-785.10333,0,1.0949999,0
16,0,1,Gen Pop Men,Acute,133425.38,-5409.3403,-135233.52,138840.77,0,-6.039756,0.0025329073,1.0949999,0.16
16,0,2,Gen Pop Men,Early,415255.8,-38187.48,-106076.33,135233.52,0,-19.191427,0.003836512,1.0949999,0.08
16,0,3,Gen Pop Men,Med,483198.88,-69474.164,-49624.402,106076.33,0,-22.90608,0.004790281,1.0949999,0.09
16,0,4,Gen Pop Men,Late,154399.89,-29834.85,-15702.554,49624.402,-6705.3057,-7.338595,0.002699817,1.0949999,0.16
16,0,5,Gen Pop Men,Adv,30298.951,-7310.067,-7614.653,15702.554,-936.0612,-1.4331475,0.0017020663,1.0949999,0.5
16,0,6,Gen Pop Men,AIDS,26159.04,-6903.7915,-0,7614.653,-602.6322,-1.2349737,0.0017624098,1.0949999,0.5
16,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
16,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
16,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
16,0,10,Gen Pop Men,Late Tx,47041.324,-3208.7192,-2291.9424,0,6705.3057,-2.1686218,4.7304395e-05,1.0949999,0.008000001
16,0,11,Gen Pop Men,Adv Tx,23649.941,-1877.9818,-1173.7386,2291.9424,936.0612,-1.1152896,9.478339e-05,1.0949999,0.025000006
16,0,12,Gen Pop Men,AIDS Tx,27113.955,-2659.8862,-0,1173.7386,602.6322,-1.3319951,0.0001340513,1.0949999,0.025000006
16,1,0,Gen Pop Women,Uninfected,1.6318009e+07,141819.44,-80424.59,0,0,-5646.915,0,1.0949999,0
16,1,1,Gen Pop Women,Acute,77267.28,-3139.4028,-78485.07,80424.59,0,-17.909798,0.0013784437,1.0949999,0.16
16,1,2,Gen Pop Women,Early,237062.52,-21631.742,-60088.168,78485.07,0,-55.322666,0.0021623767,1.0949999,0.08
16,1,3,Gen Pop Women,Med,262295.16,-37259.93,-26614.234,60088.168,0,-61.177597,0.0028448873,1.0949999,0.09
16,1,4,Gen Pop Women,Late,83250.79,-16079.088,-8462.679,26614.234,-3428.9585,-19.50502,0.0016002782,1.0949999,0.16
16,1,5,Gen Pop Women,Adv,17001.174,-4164.846,-4338.3813,8462.679,-307.7519,-4.050215,0.00097000314,1.0949999,0.5
16,1,6,Gen Pop Women,AIDS,18497.6,-5156.072,-0,4338.3813,-136.78351,-4.8006153,0.00082964316,1.0949999,0.5
16,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
16,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
16,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
16,1,10,Gen Pop Women,Late Tx,31664.938,-2246.6667,-1604.762,0,3428.9585,-7.8311453,2.3356451e-05,1.0949999,0.008000001
16,1,11,Gen Pop Women,Adv Tx,21392.12,-1791.7579,-1119.8488,1604.762,307.7519,-5.7617145,3.737808e-05,1.0949999,0.025000006
16,1,12,Gen Pop Women,AIDS Tx,31513.146,-3177.0288,-0,1119.8488,136.78351,-8.867845,4.458129e-05,1.0949999,0.025000006
16,2,0,SW Women,Uninfected,17828.854,-702.9878,-3877.5957,0,0,4834.742,0,48.719997,0
16,2,1,SW Women,Acute,3741.6897,-150.07198,-3751.7993,3877.5957,0,14.166024,0.061489746,48.719997,0.16
16,2,2,SW Women,Early,11265.441,-1018.61334,-2829.4814,3751.7993,0,43.81099,0.09646436,48.719997,0.08
16,2,3,SW Women,Med,12452.5205,-1763.7592,-1259.828,2829.4814,0,48.347008,0.12692179,48.719997,0.09
16,2,4,SW Women,Late,3945.2957,-758.9498,-399.4473,1259.828,-166.01007,15.401853,0.07139843,48.719997,0.16
16,2,5,SW Women,Adv,791.4761,-192.10312,-200.1074,399.4473,-19.39533,3.204984,0.04327913,48.719997,0.5
16,2,6,SW Women,AIDS,778.0654,-211.1927,-0,200.1074,-11.647549,3.8446789,0.037017766,48.719997,0.5
16,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
16,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
16,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
16,2,10,SW Women,Late Tx,1358.9854,-94.398026,-67.42716,0,166.01007,6.2572136,0.0010421305,48.719997,0.008000001
16,2,11,SW Women,Adv Tx,809.2689,-66.00368,-41.2523,67.42716,19.39533,4.656478,0.0016677844,48.719997,0.025000006
16,2,12,SW Women,AIDS Tx,1080.9574,-107.16051,-0,41.2523,11.647549,7.2127104,0.001989198,48.719997,0.025000006
16,3,0,MSM,Uninfected,825510.2,6568.3594,-7236.542,0,0,0,0,1.677,0
16,3,1,MSM,Acute,6962.508,-274.03415,-6850.854,7236.542,0,0,0.0031283882,1.677,0.16
16,3,2,MSM,Early,19573.664,-1734.9287,-4819.246,6850.854,0,0,0.004401341,1.677,0.08
16,3,3,MSM,Med,19206.537,-2650.2905,-1893.0647,4819.246,0,0,0.004862548,1.677,0.09
16,3,4,MSM,Late,5462.591,-1017.38245,-535.4645,1893.0647,-232.27155,0,0.002445156,1.677,0.16
16,3,5,MSM,Adv,1003.3197,-234.6649,-244.4426,535.4645,-30.807657,0,0.0013952847,1.677,0.5
16,3,6,MSM,AIDS,812.99023,-211.4203,-0,244.4426,-17.844568,0,0.0011384836,1.677,0.5
16,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
16,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
16,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
16,3,10,MSM,Late Tx,1480.4879,-99.28994,-70.92139,0,232.27155,0,3.2385695e-05,1.677,0.008000001
16,3,11,MSM,Adv Tx,730.943,-57.858753,-36.161724,70.92139,30.807657,0,5.1603023e-05,1.677,0.025000006
16,3,12,MSM,AIDS Tx,852.0735,-83.77501,-0,36.161724,17.844568,0,6.291974e-05,1.677,0.025000006
16,4,0,IDU,Uninfected,31031.115,4459.106,-6348.149,0,0,1597.2766,0,3.69,0
16,4,1,IDU,Acute,5996.9727,-360.9599,-6015.998,6348.149,0,9.783529,0.05912506,3.69,0.16
16,4,2,IDU,Early,16840.504,-1855.1848,-4216.329,6015.998,0,30.7031,0.14013945,3.69,0.08
16,4,3,IDU,Med,16006.461,-2541.491,-1588.4319,4216.329,0,35.736668,0.13500334,3.69,0.09
16,4,4,IDU,Late,4359.866,-897.1925,-427.23453,1588.4319,-187.92548,11.441763,0.04198849,3.69,0.16
16,4,5,IDU,Adv,770.89386,-194.52966,-187.04776,427.23453,-25.232677,2.278378,0.012182204,3.69,0.5
16,4,6,IDU,AIDS,578.16846,-160.61768,-0,187.04776,-14.02333,2.1909103,0.009176178,3.69,0.5
16,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
16,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
16,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
16,4,10,IDU,Late Tx,1075.4656,-92.49045,-51.383583,0,187.92548,3.7425535,0.0036453635,3.69,0.008000001
16,4,11,IDU,Adv Tx,492.85056,-48.7075,-24.35375,51.383583,25.232677,2.2205262,0.0018849405,3.69,0.025000006
16,4,12,IDU,AIDS Tx,542.4587,-65.11397,-0,24.35375,14.02333,2.9871292,0.0021911804,3.69,0.025000006
17,0,0,Gen Pop Men,Uninfected,1.5822119e+07,161186.88,-137117.75,0,0,-786.218,0,1.0949999,0
17,0,1,Gen Pop Men,Acute,131774.78,-5337.0146,-133425.38,137117.75,0,-5.9516315,0.0025142883,1.0949999,0.16
17,0,2,Gen Pop Men,Early,407475.47,-37373.023,-103813.95,133425.38,0,-18.74193,0.003805405,1.0949999,0.08
17,0,3,Gen Pop Men,Med,471022.84,-67647.84,-48319.887,103813.95,0,-22.239166,0.0047282474,1.0949999,0.09
17,0,4,Gen Pop Men,Late,151392.66,-29335.979,-15439.989,48319.887,-6543.9614,-7.1968107,0.0026620782,1.0949999,0.16
17,0,5,Gen Pop Men,Adv,29967.332,-7271.7485,-7574.738,15439.989,-923.6991,-1.4224403,0.0016772933,1.0949999,0.5
17,0,6,Gen Pop Men,AIDS,26170.291,-6932.145,-0,7574.738,-630.10315,-1.2385718,0.001703856,1.0949999,0.5
17,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
17,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
17,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
17,0,10,Gen Pop Men,Late Tx,47938.105,-3292.8928,-2352.0662,0,6543.9614,-2.22301,4.729885e-05,1.0949999,0.008000001
17,0,11,Gen Pop Men,Adv Tx,23850.092,-1891.9952,-1182.4971,2352.0662,923.6991,-1.1233549,9.198799e-05,1.0949999,0.025000006
17,0,12,Gen Pop Men,AIDS Tx,26349.44,-2575.8257,-0,1182.4971,630.10315,-1.2906027,0.00012750193,1.0949999,0.025000006
17,1,0,Gen Pop Women,Uninfected,1.6373627e+07,140419.94,-79136.44,0,0,-5665.8003,0,1.0949999,0
17,1,1,Gen Pop Women,Acute,76028.24,-3090.6912,-77267.28,79136.44,0,-17.509415,0.0013567364,1.0949999,0.16
17,1,2,Gen Pop Women,Early,233674.23,-21335.627,-59265.63,77267.28,0,-54.303066,0.002111167,1.0949999,0.08
17,1,3,Gen Pop Women,Med,258549.75,-36721.32,-26229.516,59265.63,0,-60.19182,0.0027634471,1.0949999,0.09
17,1,4,Gen Pop Women,Late,81947.516,-15817.649,-8325.079,26229.516,-3370.916,-19.143744,0.001569738,1.0949999,0.16
17,1,5,Gen Pop Women,Adv,16676.473,-4080.282,-4250.2935,8325.079,-315.25574,-3.948594,0.000962598,1.0949999,0.5
17,1,6,Gen Pop Women,AIDS,17704.467,-4901.864,-0,4250.2935,-137.05133,-4.5116515,0.0008310435,1.0949999,0.5
17,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
17,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
17,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
17,1,10,Gen Pop Women,Late Tx,31228.408,-2216.5457,-1583.247,0,3370.916,-7.653002,2.3911405e-05,1.0949999,0.008000001
17,1,11,Gen Pop Women,Adv Tx,20504.197,-1711.3695,-1069.606,1583.247,315.25574,-5.449284,3.7566122e-05,1.0949999,0.025000006
17,1,12,Gen Pop Women,AIDS Tx,29717.744,-2993.7488,-0,1069.606,137.05133,-8.310934,4.306806e-05,1.0949999,0.025000006
17,2,0,SW Women,Uninfected,18098.771,-713.1541,-3867.7578,0,0,4850.8306,0,48.719997,0
17,2,1,SW Women,Acute,3731.9163,-149.66759,-3741.6897,3867.7578,0,13.825961,0.060683493,48.719997,0.16
17,2,2,SW Women,Early,11219.836,-1013.8898,-2816.3604,3741.6897,0,42.955154,0.09443171,48.719997,0.08
17,2,3,SW Women,Med,12327.833,-1743.3529,-1245.2521,2816.3604,0,47.55725,0.12361768,48.719997,0.09
17,2,4,SW Women,Late,3898.234,-749.60614,-394.52957,1245.2521,-163.29015,15.1119995,0.07022296,48.719997,0.16
